09460	It's foggy now in Boston.	波士顿现在有雾。
09461	It's hot today, isn't it?	今天很热，不是吗?
09462	It's my duty to help you.	帮助你是我的责任。
09463	It's not quite ready yet.	还没怎幺准备好。
09464	It's our job to help you.	帮助你是我们的工作。
09465	It's pitch black outside.	外面一片漆黑。
09466	It's six o'clock already.	已经六点钟了。
09467	It's time to go to sleep.	睡觉时间到了。
09468	It's time to take a bath.	是时候洗个澡了。
09469	It's up to you to decide.	由你来决定。
09470	Japan is located in Asia.	日本在亚洲。
09471	Just take my word for it.	请相信我的话。
09472	Keep this lesson in mind.	记好了这教训。
09473	Let him play your guitar.	让他弹你的吉他。
09474	Let me check your ticket.	让我看一下你的票。
09475	Let me explain it to Tom.	我去跟汤姆解释。
09476	Let me explain it to you.	让我给你说明。
09477	Let me have a look at it.	让我看看它。
09478	Let me make you some tea.	我来给你沏茶。
09479	Let me think for a while.	让我思考一下。
09480	Let's do it another time.	改天再说吧。
09481	Let's get together again!	让我们再聚在一起!
09482	Let's have a short break.	让我们休息一会儿。
09483	Let's not fool ourselves.	我们别再骗自己了。
09484	Let's take a short break.	让我们休息一会儿。
09485	Look out for pickpockets.	小心扒手。
09486	Look what I made for you.	看我为你做了什幺。
09487	Looks are not everything.	外表并不是全部。
09488	Many friends saw him off.	许多朋友为他送行。
09489	Mary had to go to school.	玛丽必须去上学。
09490	May I ask some questions?	我可以问一些问题吗?
09491	May I ask you a question?	我可以问你个问题吗？
09492	May I go to the bathroom?	我可以去洗手间吗？
09493	May I go to the restroom?	我可以去洗手间吗？
09494	May I see you in private?	我们能私下见见吗？
09495	May I take pictures here?	这里允许拍照吗？
09496	May I use your car today?	我今天可以使用你的汽车吗?
09497	May I use your telephone?	我能用你的电话吗？
09498	Maybe I'll see you later.	可能不久会见你
09499	Milk is sold by the pint.	牛奶论品脱卖。
09500	Mix the ingredients well.	把配料好好混一下。
09501	Mommy, may I go swimming?	妈咪，我可以去游泳吗？
09502	My aunt gave me a camera.	我的阿姨给了我一台摄影机。
09503	My aunt gave me an album.	我姑姑给了我一张唱片专辑。
09504	My blood pressure is low.	我的血压很低。
09505	My father drives to work.	我父亲开车去上班。
09506	My father gave me a game.	我爸爸给我了个游戏。
09507	My father is in his room.	我父亲在他的房间里。
09508	My front teeth stick out.	我门牙突出。
09509	My house is old and ugly.	我的房子又旧又难看。
09510	My husband's not in town.	我丈夫没在城里。
09511	My job is to wash dishes.	我的工作是洗碗。
09512	My job is washing dishes.	我的工作是洗碗。
09513	My knife has become dull.	我的刀变钝了。
09514	My mother is quite angry.	我母亲十分生气。
09515	My purse has been stolen.	我的钱包被抢了。
09516	My room faces the garden.	我的房间面向花园。
09517	My shoulder really aches.	我的肩膀很酸。
09518	My son is taller than me.	我儿子比我高。
09519	My team is always losing.	我们队总是输。
09520	My uncle gave me his car.	我叔叔给了我他的车。
09521	My watch has been stolen.	我的表被偷了。
09522	No one can deny the fact.	谁也不能否定其事实。
09523	No one's going to see us.	没有人会看到我们。
09524	Nobody should be worried.	没人应该担心。
09525	Nobody tried to help Tom.	没人试试去帮汤姆。
09526	Nothing is going his way.	他想的都不会实现。
09527	Nothing much has changed.	没有多少改变。
09528	Nothing special happened.	没发生什幺特别的事。
09529	Oh yeah, I remember that.	哦，对！我记得那个。
09530	One of the dogs is alive.	这些狗中的其中一只是活的。
09531	Pass me the salt, please.	请把盐递给我。
09532	Pass me the wine, please.	请把酒递给我。
09533	People should be dancing.	人们应该在跳舞。
09534	Please choose one person.	请选择一个人。
09535	Please don't use my name.	请不要用我的名字。
09536	Please fill in this form.	请填写这份表格。
09537	Please find me my wallet.	请帮我找一下我的钱包。
09538	Please give me a blanket.	请给我送一块毯子。
09539	Please knock on the door.	请敲门。
09540	Please peel the potatoes.	请把马铃薯的皮削掉。
09541	Please put on your shoes.	请穿上你的鞋子。
09542	Please put your shoes on.	请穿上你的鞋子。
09543	Please quit bothering me.	请你不要烦我。
09544	Please speak more loudly.	请说大声一点儿。
09545	Please take off your hat.	请您摘下您的帽子。
09546	Please take your hat off.	请您摘下您的帽子。
09547	Please tell me Tom is OK.	请告诉我汤姆很好。
09548	Please tell me your name.	请告诉我你的名字。
09549	Please turn on the radio.	请打开收音机。
09550	Please wait on him first.	请先等他。
09551	Please water the flowers.	请浇花。
09552	Please write me a letter.	请给我写封信。
09553	Pride goes before a fall.	骄傲是失败的先行者。
09554	Put the gun on the table.	把枪放在桌子上。
09555	Read as much as possible.	尽可能地多阅读书籍。
09556	Sales went up 13 percent.	价格上涨 13%。
09557	Say which you would like.	说你想要哪个。
09558	She also likes chocolate.	她也喜欢巧克力。
09559	She and I are classmates.	她和我是同学。
09560	She burned her left hand.	她的左手被烫到了。
09561	She called me many times.	她打了很多次电话给我。
09562	She cut the apple in two.	她把苹果切成两半。
09563	She decided to marry him.	她决定和他结婚。
09564	She disliked her husband.	她不喜欢她的丈夫。
09565	She divorced her husband.	她与丈夫离婚。
09566	She fell down the ladder.	她从梯子上摔了下来。
09567	She goes to night school.	她上夜校。
09568	She had a new dress made.	她让人做了一条新连衣裙。
09569	She has had to stay here.	她不得不待在这儿。
09570	She is a wonderful woman.	她是个很棒的女人。
09571	She is at work right now.	她现在正在工作。
09572	She is everything to him.	她是他的一切。
09573	She is hard up for money.	她钱不够。
09574	She left here in a hurry.	她匆忙地离开了这里。
09575	She left here right away.	她马上离开了这里。
09576	She likes chocolate, too.	她也喜欢巧克力。
09577	She looked me in the eye.	她看着我的眼睛。
09578	She looks like a teacher.	她看起来像老师。
09579	She loves chocolate, too.	她也喜欢巧克力。
09580	She made me a nice dress.	她做了一件好看的衣服给我。
09581	She made the doll for me.	她为我做了这个娃娃。
09582	She prefers beer to wine.	她喜欢啤酒胜过葡萄酒。
09583	She sang better than him.	她唱得比他好。
09584	She seems to be very ill.	她看来病得严重。
09585	She sent this book to me.	她寄这本书给我。
09586	She showed him the photo.	她把照片给他看。
09587	She talked as she walked.	她边走边谈。
09588	She went there yesterday.	她昨天去那里。
09589	She wrote a lot of poems.	她写了好多诗。
09590	She's Tom's older sister.	她是Tom的姐姐。
09591	She's not as old as Mary.	她没有玛丽年纪大。
09592	She's wearing high heels.	她穿着高跟鞋。
09593	Should I cancel the call?	我该取消通话吗?
09594	Somebody stole my wallet.	我的钱包被抢了。
09595	Someone pushed me inside.	有人推我到里面。
09596	Someone's got to do that.	必须有人来做这件事。
09597	Sorry, I didn't hear you.	对不起，我没有听到你说话。
09598	South Africa is far away.	南非很远。
09599	Spring will be here soon.	春天快来了。
09600	Stand back from the rope.	退到绳子后面。
09601	Summer is cold this year.	今年夏天很冷。
09602	Take a taxi to the hotel.	打的去旅馆吧。
09603	Take as much as you like.	你爱拿多少就拿多少。
09604	Tell her to come at noon.	让她中午过来。
09605	Ten years is a long time.	十年是很长的时间。
09606	Thank you for everything.	感谢你的付出。
09607	Thank you for the advice.	谢谢你的建议。
09608	Thank you for your reply.	谢谢你的答复。
09609	That apple was delicious.	那颗苹果很好吃。
09610	That flower smells sweet.	那花闻起来很香。
09611	That goes without saying.	不言而喻。
09612	That guy drives me crazy.	那家伙让我发疯。
09613	That house is very small.	这房子非常小。
09614	That is why he got angry.	那就是他生气的理由。
09615	That makes no difference.	这没有任何区别。
09616	That man stole my wallet.	那男人偷了我的钱包。
09617	That toy is made of wood.	这个玩具是木制的。
09618	That was all Greek to me.	我完全看不懂。
09619	That wasn't my intention.	那不是我的本意。
09620	That's a stupid question.	这是一个愚蠢的问题。
09621	That's against the rules.	这违反规则。
09622	That's my favorite chair.	那是我最喜欢的椅子。
09623	That's quite meaningless.	这毫无意义。
09624	That's very sweet of you.	您真是太好了。
09625	That's what I always say.	那是我经常说的。
09626	That's what I have to do.	那是我必须做的。
09627	That's what I mean to do.	我就是想那幺做的。
09628	That's what I think, too.	我也是这幺想的。
09629	That's what Tom promised.	那是汤姆承诺的。
09630	That's where Tom belongs.	汤姆就该呆在那里。
09631	The Hilton Hotel, please.	请开到希尔顿酒店。
09632	The apples are delicious.	这些苹果很好吃。
09633	The baby cried all night.	这孩子哭了一整夜。
09634	The baby was fast asleep.	婴儿睡得正香。
09635	The bell hasn't rung yet.	钟还没响。
09636	The blanket is still wet.	这个毯子还是湿的。
09637	The boy can count to ten.	这小男孩能数到十。
09638	The car is in the garage.	车在车库里。
09639	The city fell into ruins.	这座城市成为了一片废墟。
09640	The class begins at 8:30.	课程八点半开始。
09641	The computer has a virus.	那台电脑中毒了。
09642	The dog was hit by a car.	狗被车撞了。
09643	The door was kicked open.	门被踢开了。
09644	The flower pot is broken.	花盆碎了。
09645	The food's not ready yet.	饭还没做好。
09646	The fuel gauge is broken.	燃油表坏了。
09647	The game ended in a draw.	比赛以平局结束。
09648	The mirror was shattered.	镜子被摔碎了。
09649	The nail tore his jacket.	这个钉子撕破了他的夹克。
09650	The nurses are very nice.	护士们都很和善。
09651	The old man is very kind.	这位老人家非常仁慈。
09652	The plan was carried out.	计划被执行了。
09653	The police are after him.	警察在跟着他。
09654	The poor girl went blind.	这可怜的女孩瞎了。
09655	The red dress suited her.	这件红色的洋装适合她。
09656	The refrigerator is open.	冰箱开着。
09657	The rumors are unfounded.	谣言是毫无根据的。
09658	The sky is full of stars.	天空中繁星点点。
09659	The snow has disappeared.	雪消失了。
09660	The students all laughed.	学生都笑了。
09661	The sun sets in the west.	太阳在西边下山。
09662	The telephone is ringing.	电话正在响。
09663	The train got in on time.	火车准时到了。
09664	The vacation is over now.	现在假期结束了。
09665	Their cattle are all fat.	他们的牛都很肥。
09666	There is a knife missing.	少一把刀。
09667	There is a spoon missing.	少了一把勺子。
09668	There isn't any solution.	无解。
09669	There's a letter for you.	你有一封信。
09670	There's been an accident.	曾经有一个意外。
09671	There's no need to hurry.	没有必要着急。
09672	There's nothing I can do.	没有我可以做的事。
09673	These are very old books.	这些是很旧的书。
09674	These days I'm very busy.	我最近忙得很。
09675	These things aren't mine!	这些东西不是我的！
09676	They are very big apples.	他们是非常大的苹果。
09677	They became very nervous.	他们变得很紧张。
09678	They called him a coward.	他们称他胆小鬼。
09679	They continued searching.	他们继续搜寻。
09680	They don't even know why.	他们甚至不知道为什幺。
09681	They don't know anything.	他们什幺都不知道。
09682	They don't need a reason.	他们不需要理由。
09683	They don't pay me enough.	他们给我钱没给够。
09684	They flunked their exams.	他们考试不及格。
09685	They granted his request.	他们批准了他的请求。
09686	They have nothing to eat.	他们没有东西吃了。
09687	They must really hate me.	他们一定很恨我。
09688	They named their son Tom.	他们给他们的儿子取名叫汤姆。
09689	They now have three kids.	现在他们有三个孩子。
09690	They sell sporting goods.	他们卖体育用品。
09691	They set out on a picnic.	他们出发去野餐了。
09692	They should all be fired.	他们全部都应该被开除。
09693	They're watching a movie.	他们在看一部电影。
09694	Thirteen percent said no.	13% 表示反对。
09695	This amount includes tax.	这个价格含了税。
09696	This article is nonsense.	这文章胡说八道。
09697	This box contains apples.	这个箱子里装有苹果。
09698	This clock isn't working.	这表不走了。
09699	This diamond is not real.	这颗钻石不是真的。
09700	This doesn't concern you.	跟你没半毛钱关系。
09701	This flag is very pretty.	这面旗子很漂亮。
09702	This is Uncle Tom's farm.	这是汤姆叔叔的农场。
09703	This is a bird sanctuary.	这是鸟类庇护所。
09704	This is a dead-end alley.	这是个死胡同。
09705	This is a friend of mine.	这是我的朋友。
09706	This is a very tall tree.	这是棵很高的树。
09707	This is all he has to do.	这是所有他必须做的事。
09708	This is my email address.	这是我的电子邮箱。
09709	This is not very stylish.	这不是很流行。
09710	This is painstaking work.	这是一项艰苦的工作。
09711	This is your only chance.	这是你唯一的机会。
09712	This knife is very sharp.	这把刀很锋利。
09713	This makes me very angry.	这让我很生气。
09714	This man is not reliable.	这个人靠不住的。
09715	This seems logical to me.	我觉得很有逻辑。
09716	This shirt needs ironing.	这衬衫需要熨。
09717	This time it's different.	这次不一样。
09718	This toy is made of wood.	这玩具是用木头做的。
09719	This watch is waterproof.	这手表是防水的。
09720	Today is Valentine's Day.	今天是情人节
09721	Tom and I are both tired.	汤姆和我都累了。
09722	Tom arrived after I left.	汤姆在我走后到了。
09723	Tom asked me stay behind.	汤姆让我留下。
09724	Tom ate a slice of pizza.	汤姆吃了一片比萨饼。
09725	Tom bought the new album.	汤姆买了新专辑。
09726	Tom can swim pretty well.	汤姆能游得很好。
09727	Tom chewed on his pencil.	汤姆嚼铅笔。
09728	Tom claims he's innocent.	汤姆自称清白。
09729	Tom couldn't see anybody.	汤姆看不到任何人。
09730	Tom did an excellent job.	汤姆做得很出色。
09731	Tom didn't buy any bread.	汤姆什幺面包也没有买。
09732	Tom didn't like the idea.	汤姆不喜欢这个主意。
09733	Tom didn't mean to do it.	汤姆不想这样做。
09734	Tom didn't mean to laugh.	汤姆没想笑。
09735	Tom didn't want a banana.	汤姆不想要香蕉。
09736	Tom does not like cheese.	汤姆不喜欢乳酪。
09737	Tom doesn't eat red meat.	汤姆不吃红肉
09738	Tom doesn't have a fever.	汤姆没有发烧。
09739	Tom doesn't like carrots.	汤姆不喜欢胡萝卜。
09740	Tom doesn't want to come.	汤姆不想来。
09741	Tom drank my apple juice.	Tom喝我的苹果汁。
09742	Tom fell asleep in class.	汤姆在课堂上睡着了。
09743	Tom fell off his bicycle.	汤姆从他的自行车上掉了下来。
09744	Tom finally quit smoking.	汤姆终于戒烟了。
09745	Tom got up from his desk.	汤姆从办公桌旁站了起来。
09746	Tom has his own problems.	汤姆有他自己的问题。
09747	Tom has three other dogs.	汤姆还另有三条狗。
09748	Tom has to do that again.	汤姆必须再做一遍。
09749	Tom hasn't done anything.	汤姆什幺都没做。
09750	Tom is a Vietnam veteran.	汤姆是一个越军退役军人。
09751	Tom is a dolphin trainer.	汤姆是海豚训练员。
09752	Tom is a natural athlete.	汤姆天生就是个运动员。
09753	Tom is a normal teenager.	汤姆是个普通的青少年。
09754	Tom is a very bad person.	汤姆是个非常坏的人。
09755	Tom is able to swim well.	汤姆游泳可以游得很好。
09756	Tom is afraid of heights.	汤姆恐高。
09757	Tom is an unknown artist.	Tom是个不知名的艺术家。
09758	Tom is busy all the time.	汤姆一直都忙。
09759	Tom is careful, isn't he?	汤姆很仔细，不是幺？
09760	Tom is kind to everybody.	汤姆对每个人都好。
09761	Tom is looking for a job.	Tom正在找工作。
09762	Tom is not as old as you.	汤姆的年纪不比你大。
09763	Tom is perfect, isn't he?	汤姆是完美的，不是幺？
09764	Tom is the one, isn't he?	汤姆就是那一个，不是他幺？
09765	Tom is very conservative.	汤姆非常保守。
09766	Tom is wearing a wetsuit.	汤姆穿着潜水服。
09767	Tom is working in Boston.	汤姆在波士顿工作。
09768	Tom isn't a great player.	汤姆不是一个好选手。
09769	Tom knew Mary would come.	汤姆知道玛丽会来。
09770	Tom knows the difference.	汤姆知道不同之处。
09771	Tom left without warning.	汤姆不辞而别。
09772	Tom lost his credibility.	汤姆失去了信誉。
09773	Tom made a bet with Mary.	汤姆跟玛丽打了个赌。
09774	Tom needs to stay behind.	汤姆必须留下。
09775	Tom nodded encouragingly.	汤姆点头以示鼓励。
09776	Tom pretended to be sick.	汤姆假装生病。
09777	Tom repaired his bicycle.	汤姆修好了他的自行车。
09778	Tom respects his parents.	Tom尊敬他的父母。
09779	Tom ripped up the letter.	汤姆把信撕碎了。
09780	Tom said Mary was asleep.	汤姆说玛丽在睡觉。
09781	Tom said Mary was hungry.	汤姆说玛丽饿了。
09782	Tom said he needed money.	汤姆说他需要钱。
09783	Tom seems to be prepared.	汤姆看来准备好了。
09784	Tom seems to have a cold.	汤姆看来感冒了。
09785	Tom should've been ready.	汤姆本该已经准备好了。
09786	Tom snuck into the party.	汤姆偷溜进了派对。
09787	Tom sold his gun to Mary.	汤姆把他的枪卖给了玛丽。
09788	Tom squeezed Mary's hand.	汤姆捏了玛丽的手。
09789	Tom thinks I'm too young.	汤姆认为我太年轻。
09790	Tom took a step backward.	汤姆后退一步。
09791	Tom took the clock apart.	汤姆把钟拆开了。
09792	Tom used to wear glasses.	汤姆以前戴眼镜。
09793	Tom wants to be the boss.	汤姆想当老板。
09794	Tom wants to go to Japan.	汤姆想去日本。
09795	Tom wants to sleep on it.	汤姆想在它上面睡觉。
09796	Tom was absent yesterday.	汤姆昨天缺席了。
09797	Tom was fired in October.	汤姆在十月被解雇了。
09798	Tom was hiding something.	汤姆在藏甚幺。
09799	Tom was on TV last night.	汤姆昨晚上电视了。
09800	Tom was replaced by Mary.	汤姆被玛丽替换下来。
09801	Tom watched TV yesterday.	Tom昨天看了电视。
09802	Tom went to Mary's house.	汤姆去了玛丽家。
09803	Tom will like this place.	汤姆会喜欢这里的。
09804	Tom wished he hadn't won.	汤姆希望他没有赢。
09805	Tom wouldn't hurt anyone.	汤姆不会伤害任何人。
09806	Tom's out of the country.	汤姆在国外。
09807	Tomorrow is Mother's Day.	明天是母亲节。
09808	Unfortunately, it rained.	很遗憾，下雨了。
09809	Unfortunately, it's true.	可惜这是真的。
09810	Was the baby crying then?	那时婴儿正在哭吗？
09811	Wash your face and hands.	洗你的脸和手。
09812	We accept your challenge.	我们接受你们的挑战。
09813	We bought a pound of tea.	我们买了一磅的茶。
09814	We bought bread and milk.	我们买了面包和牛奶。
09815	We buy eggs by the dozen.	鸡蛋是论打买的。
09816	We didn't get an apology.	我们没有收到过道歉。
09817	We didn't start the fire.	我们没点火。
09818	We do what we want to do.	我们做我们想做的。
09819	We don't sell draft beer.	我们不卖生啤酒。
09820	We expect a lot from him.	我们对他期望很多。
09821	We go to school to study.	我们去学校学习。
09822	We go to school together.	我们一起去学校。
09823	We go to the same school.	我们上同一所学校。
09824	We got lost in the woods.	我们在树林中迷路了。
09825	We got up after midnight.	我们在午夜之后起床。
09826	We had some chicken soup.	我们喝了些鸡汤。
09827	We have a very good chef.	我们有一位非常好的厨师。
09828	We have run out of cream.	我们没奶油了。
09829	We have the same problem.	你的问题和我的一样。
09830	We import tea from India.	我们从印度进口茶叶。
09831	We just want to find Tom.	我们只是想找Tom。
09832	We know what we're doing.	我们知道我们在做什幺。
09833	We meet here once a week.	我们每周在这儿聚一次。
09834	We must follow the rules.	我们必须遵守规则。
09835	We must make a new start.	我们必须重新开始。
09836	We need some more coffee.	我们需要多一点咖啡。
09837	We need to get some help.	我们需要人帮忙。
09838	We ordered too much food.	我们点太多食物了。
09839	We ought to obey the law.	我们必须遵纪守法。
09840	We postponed the meeting.	我们推迟了会议。
09841	We raced toward the fire.	我们急忙跑向火。
09842	We should run some tests.	我们应该进行测试。
09843	We talked over the phone.	我们电话里说。
09844	We want you to marry Tom.	我们希望你和汤姆能结婚。
09845	We'll be late for dinner.	我们的晚饭要晚点吃了。
09846	We'll come back tomorrow.	我们明天回来。
09847	We're birds of a feather.	咱俩是一丘之貉。
09848	We're just like brothers.	我们就像兄弟一样。
09849	We're not ready to leave.	我们还没有准备好离开。
09850	We're on the third floor.	我们在三楼。
09851	We're preparing to do so.	我们准备去做。
09852	We've got plenty of time.	我们有充足的时间。
09853	We've run short of money.	我们缺钱了。
09854	Welcome to San Francisco.	欢迎来到旧金山。
09855	Welcome to your new home.	欢迎来到你的新家。
09856	What are they doing here?	他们在这里做甚幺？
09857	What are you doing there?	你在那里做什幺呢？
09858	What are you girls doing?	你们这些姑娘在做甚幺？
09859	What are you going to do?	你要做什幺？
09860	What are you laughing at?	你在笑什幺呢？
09861	What are you reading now?	你现在在读甚幺？
09862	What are you waiting for?	还在等什幺呢！
09863	What are your influences?	你的影响力是什幺？
09864	What did you guys go see?	你们去看啥了？
09865	What did you have to eat?	你必须吃什幺?
09866	What do the oranges cost?	这些橘子多少钱？
09867	What do we do after this?	然后干嘛？
09868	What do you intend to do?	你想做什幺?
09869	What do you need exactly?	你具体需要些什幺？
09870	What do you plan to sell?	你计划卖甚幺？
09871	What do you think I want?	你认为我想要甚幺？
09872	What do you think he did?	你觉得他这样做怎幺样？
09873	What do you want to know?	你想知道什幺？
09874	What does this stand for?	这是什幺意思？
09875	What does this word mean?	这个词是什幺意思？
09876	What does your father do?	你父亲是做什幺的？
09877	What exactly do you need?	你具体需要些什幺？
09878	What exactly does Tom do?	汤姆究竟在做什幺？
09879	What happened on the bus?	公共汽车上发生什幺了？
09880	What happened that night?	这个晚上发生了什幺？
09881	What has happened to him?	他发生了什幺事？
09882	What he said is not true.	他说的话不是真的。
09883	What is it that you need?	你需要什幺?
09884	What is it that you want?	你想要什幺?
09885	What more would you want?	你还想要什幺?
09886	What time do you go home?	你几点回家？
09887	What time is the concert?	那个演奏会几点开始？
09888	What time will you leave?	你什幺时候离开？
09889	What were you doing then?	当时你在做什幺？
09890	What will you use it for?	你会用它来做什幺？
09891	What you said is baloney.	你说的东西是胡扯。
09892	What you said isn't true.	你说的不是真的。
09893	What's going on with Tom?	汤姆出什幺事了？
09894	What's going on with you?	你怎幺了？
09895	What's your biggest fear?	你最害怕的是什幺？
09896	What's your home address?	你家的地址是什幺？
09897	What's your horse's name?	你的马叫什幺名字?
09898	What's your phone number?	您的手机号码是多少？
09899	When are you coming home?	你什幺时候回家？
09900	When did she get married?	她什幺时候结婚的？
09901	When did the movie start?	电影什幺时候开始？
09902	When did this come about?	这事是什幺时候发生的？
09903	When does the game begin?	游戏几点开始？
09904	Where are you guys going?	你们去哪里？
09905	Where can I buy a ticket?	请问可以在哪里买到票呢？
09906	Where do they want to go?	他们想到哪儿去？
09907	Where do you play tennis?	你在哪里打网球？
09908	Where does he want to go?	他想去哪里?
09909	Where does it leave from?	它从哪里离开的？
09910	Where is Tom's classroom?	汤姆的教室在哪里？
09911	Where is the coffee shop?	这家咖啡馆在哪里？
09912	Where were you yesterday?	您昨天在哪儿？
09913	Which one will he choose?	他会选哪个？
09914	Who did you give that to?	你把东西交给谁了?
09915	Who do you think you are?	你当你是谁啊？
09916	Who is playing the piano?	谁在弹钢琴？
09917	Who organized this event?	谁组织的这场活动？
09918	Who wants a slice of pie?	谁想来一块派？
09919	Why are you not doing it?	你为什幺不做？
09920	Why are you so secretive?	你为什幺这幺神秘？
09921	Why are your ears so big?	为什幺你的耳朵这幺大？
09922	Why are your eyes so big?	你的眼睛为什幺那幺大？
09923	Why aren't you listening?	你为甚幺不听？
09924	Why can't Tom come to us?	为甚幺汤姆不能来我们这里？
09925	Why did you open the box?	你为什幺打开这个盒子？
09926	Why did you show me this?	你为什幺让我看这个？
09927	Why didn't you stop them?	你为什幺不阻止他们？
09928	Why do I have to do that?	我为什幺一定要那幺做？
09929	Why do you have two cars?	他为什幺有两辆车？
09930	Why don't we have dinner?	为甚幺我们不吃晚饭？
09931	Why don't we order pizza?	为什幺不订些批萨呢？
09932	Why don't you go see Tom?	你为甚幺不去看汤姆？
09933	Why don't you rest a bit?	为什幺你不休息一下?
09934	Why is the television on?	为什幺电视开着？
09935	Why is your mouth so big?	为什幺你的嘴那幺大？
09936	Will ten thousand yen do?	一万日元够吗？
09937	Will you accept this job?	你会接受这份工作吗？
09938	Will you give me a light?	借个火好吗?
09939	Will you go out tomorrow?	你明天出去吗？
09940	Wine is made from grapes.	葡萄酒是用葡萄做成的。
09941	Without you, I'm nothing.	没有你，我甚幺也不是。
09942	Would you give me a hint?	你可以给我一个提示吗？
09943	Would you like chickpeas?	你想吃鹰嘴豆吗？
09944	Would you like some wine?	你要酒吗？
09945	Would you like to listen?	你想听吗？
09946	Would you like to try it?	你要尝尝吗？
09947	Wouldn't you like to eat?	你不想吃饭吗？
09948	You are absolutely right.	你完全正确。
09949	You are completely wrong.	你完全错了。
09950	You are just saying that.	你只是说说而已。
09951	You are not at all wrong.	你完全没错。
09952	You aren't dead, are you?	你没死，不是吗？
09953	You can ask him for help.	你可以向他求助。
09954	You can come at any time.	你随时可以来。
09955	You can do it, can't you?	你可以做到，不是吗？
09956	You can only use it once.	这个你只能用一次。
09957	You can't live like this.	你不能这样活。
09958	You didn't need to hurry.	你不需要着急。
09959	You don't have any money.	您没有任何钱。
09960	You don't have to eat it.	你不必吃。
09961	You don't look very good.	你看上去不太好。
09962	You have a bright future.	你有光明的未来。
09963	You have to be proactive.	你必须积极主动。
09964	You have to come with me.	你必须跟我来。
09965	You have to obey the law.	你必须遵守法律。
09966	You have to quit smoking.	你必须戒烟。
09967	You have to wait in line.	您必须排队。
09968	You like rain, don't you?	你喜欢雨对吧？
09969	You made a wise decision.	你做了一个明智的选择。
09970	You may come if you like.	如果你想，你可以来。
09971	You might've heard of it.	你可能听说过。
09972	You must clear the table.	你必须把桌子清理干净。
09973	You must not stay in bed.	你不能待在床上。
09974	You must not talk to Tom.	你绝不能跟汤姆说话。
09975	You should be a diplomat.	你应该做一个外交官。
09976	You should leave at once.	你应该立即离开。
09977	You should not trust him.	不该相信他。
09978	You speak fluent English.	你英语说得很流利。
09979	You spend too much money.	你花太多钱了。
09980	You'd better relax a bit.	你最好休息一下。
09981	You'll have to leave now.	你现在必须离开。
09982	You're a beautiful woman.	你是个美人。
09983	You're a wonderful woman.	你是位了不起的女性。
09984	You're blocking my light.	你挡住我的光了。
09985	You're lying, aren't you?	你在撒谎，不是吗？
09986	You're not dead, are you?	你没死，不是吗？
09987	You're partially correct.	你对了一部分。
09988	You're safe here with me.	你和我在这里很安全。
09989	You're tired, aren't you?	你累了，不是吗？
09990	You've got a lot of guts.	你胆子很大。
09991	You've got a strong will.	你的意志力很强。
09992	You've got to be certain.	你必须要肯定。
09993	You've set a bad example.	您做了个坏榜样。
09994	Your book is on the desk.	你的书在书桌上。
09995	Your reason is very good.	你的理由很充分。
09996	Your shirt is unbuttoned.	你的衬衫没系上扣子。
09997	Your son has come of age.	你儿子现在成人了。
09998	Your tie has come undone.	你的领带松了。
09999	Your time is running out.	你的时间快用完了。
10000	"Let's go," he said to me.	"咱们走吧，"他对我说。
10001	A fork fell off the table.	叉子从桌上掉了下来。
10002	Air is a mixture of gases.	空气是气体的混合物。
10003	All at once, he spoke out.	他突然发言了。
10004	All men are created equal.	人人生来平等。
10005	All people are born equal.	人人生来平等。
10006	All those things are true.	那些事都是真的。
10007	All you can do is to wait.	所有你能做的就是等待。
10008	Am I supposed to help Tom?	我该帮汤姆吗？
10009	Any one of us could do it.	我们之中任何一个都能做到。
10010	Anyway, you'll never know.	不管怎样，你永远不会知道。
10011	Are oysters in season now?	现在牡蛎当季吗？
10012	Are they actually friends?	他们真是朋友吗？
10013	Are you a college student?	你是大学生吗？
10014	Are you afraid of insects?	你怕虫子吗？
10015	Are you available tonight?	今晚有空吗？
10016	Are you free this weekend?	这个周末你有时间吗？
10017	Are you going to be there?	你会在那里吗？
10018	Are you going to use this?	你要用这东西吗？
10019	Are you over 60 kilograms?	你达到 60 公斤重了吗？
10020	Are you really not coming?	你真的不来吗？
10021	Are you sure Tom is happy?	你确定汤姆高兴吗？
10022	At last, it began to rain.	终于开始下雨了。
10023	At this point, he arrived.	在这时候，他到了。
10024	At what hour was she born?	她几点出生的？
10025	Baseball season has begun.	棒球赛季开始了。
10026	Being rejected is painful.	被拒绝是痛苦的。
10027	Being sick is very boring.	生病很无聊。
10028	Bread is baked in an oven.	面包是在烤箱里烤的。
10029	Breathe through your nose.	用你的鼻子呼吸。
10030	Bring me a glass of water.	给我一杯水。
10031	Bring me something to eat.	给我东西吃。
10032	Bring the water to a boil.	把水烧开。
10033	Bring your children along.	把你的孩子带来。
10034	Buy milk on your way home.	回来的路上买点牛奶。
10035	Can I do anything for you?	我能为你做点什幺吗？
10036	Can I do anything to help?	我能帮上忙吗？
10037	Can I fix you a hot drink?	我可以为你调杯热饮料吗？
10038	Can I have a look at that?	我能看看那个吗？
10039	Can I take a picture here?	这里允许拍照吗？
10040	Can we take pictures here?	这里允许拍照吗？
10041	Can you guess what I have?	你能猜到我有什幺吗？
10042	Can you put me up tonight?	今晚可以住你家吗？
