00801	Es demasiado pequeño.	太小了。 / 这太小了。
00802	Mis padres no me entienden.	我的父母不理解我。
00803	No, gracias. Estoy cansado.	不用，谢谢。我累了。
00804	No. Son demasiado pequeños.	不。它们太小了。
00805	Al oír eso, arrugó la frente.	他听到那个时，皱起了眉头。
00806	¿Puede escribirlo, por favor?	能请您写一下吗？
00807	Ella tiene la cara sucia.	她的脸很脏。
00808	Ella tiene un poco de pan.	她有点儿面包。
00809	Ella está en el baño.	她在上厕所。
00810	Ella vive en Nueva York.	她住在纽约。
00811	¿Cuál es tu perro?	哪只狗是你的？
00812	Espera aquí hasta que vuelva.	在这等一下，等我回来。
00813	Esta noche está lloviendo a cántaros.	今晚正在下倾盆大雨。
00814	Él vive solo.	他一个人生活。
00815	Confío en ti.	我相信你。
00816	Ésta es su casa.	这是他们家。
00817	¿Vienes aquí todos los días?	你每天来这里吗？
00818	No hay mal que por bien no venga.	塞翁失马
00819	Es mío, no suyo.	是我的，不是他的。
00820	Nos gusta jugar al fútbol.	我们喜欢踢足球。
00821	Mi hermana fue a Kobe ayer.	我妹妹昨天去神户了。
00822	Mi padre ha dejado de fumar.	我父亲戒烟了。
00823	El gato es adorable.	那只猫很可爱。
00824	¿Lo has oído, Mike?	麦克，你听到了没？
00825	Ven con nosotros.	跟我们来。 / 跟我们一起来吧。
00826	No me interesa el arte moderno.	我对现代艺术不感兴趣。
00827	Suecia tiene su propia lengua.	瑞典有自己的语言。
00828	El inglés no es mi lengua materna.	英语不是我的母语。
00829	Déjame el diccionario, por favor.	请把你的字典借给我。
00830	¿Me quieres?	你爱我吗？
00831	¡El latín es la lengua del futuro!	拉丁语是未来的语言!
00832	Nuestra lengua materna es el japonés.	我们的母语是日语。
00833	Buenas noches, Timmy.	晚安，蒂米。
00834	Estoy agotado.	我累死了。
00835	¿No sabías que murió hace dos años?	你不知道他两年前死了吗？
00836	Tienes toda la razón.	你完全正确。
00837	¿Qué?	什么？
00838	El león es el rey de los animales.	狮子是百兽之王。 / 狮子是万兽之王。
00839	¿Cómo se llama?	您叫什么名字？ / 他叫什么名字？
00840	Tom se está dejando crecer el bigote.	汤姆留著小胡子。
00841	Ese coche es muy nuevo.	那辆车子很新。
00842	¿Qué pasa?	怎么了？
00843	¿Conoces a su hermano mayor?	你认识他哥哥吗？
00844	¡Qué guapa eres!	你太漂亮了！
00845	Ella habla chino.	她讲中文。
00846	Chupa mi verga.	吸我𣬠𣬶。
00847	Siéntate, por favor.	请坐。
00848	Los dormitorios están arriba.	卧室在楼上。
00849	El puente fue construido por los romanos.	那座桥是罗马人修建的。
00850	El gato tiene veinte días.	这只猫20天大了。
00851	La silla está cerca de la puerta.	椅子离门很近。
00852	Los niños van a la escuela por la mañana.	孩子们早上去学校。
00853	El café está frío.	咖啡是冷的。
00854	Los colores de la bandera estadounidense son rojo, blanco y azul.	美国国旗的颜色是红白蓝。
00855	La camisa está sucia.	这衬衫脏了。
00856	A la niña no le gusta jugar al fútbol.	那个女孩不喜欢踢足球。
00857	El curso de historia es interesante.	历史课很有趣。
00858	La biblioteca está a la derecha.	图书馆在右手边。
00859	La falda roja es nueva.	那条红裙子是新的。
00860	El segundo plato lleva garbanzos, pollo, carne, chorizo y patatas.	第二道菜里有鹰嘴豆、鸡肉、猪肉、腊肠和土豆。
00861	El cielo está lleno de nubes oscuras.	空中乌云密布。
00862	Las mujeres trabajan en un restaurante.	女人们在一家餐馆工作。
00863	El hombre joven vive en una casa vieja.	那个年经人住在一座老房子里。
00864	Hay tres dormitorios, una cocina, un comedor, un salón, y un cuarto de baño.	有三个卧房、一个厨房、一个饭厅、一个客厅及一个浴室。
00865	Ellos están comiendo un sándwich.	他们在吃三明治。
00866	Están viendo una película.	他们在看一部电影。
00867	Esta silla es demasiado pequeña.	这张椅子太小了！
00868	Esta niña es de Japón.	这个小女生是日本来的。
00869	Esto no es español.	这不是西班牙语。
00870	No soporto a los niños traviesos.	我受不了淘气的小孩。
00871	Estudio coreano.	我学韩语。
00872	Él juega muy bien al tenis.	他打网球打得很好。
00873	¿Dónde está tu perro?	你的狗在哪儿？
00874	Ella está en la bañera.	她在浴缸里。
00875	Me gusta mucho la pizza.	我酷爱匹萨。 / 我非常喜欢比萨。
00876	A él le gusta mucho su escuela.	他非常喜欢他的学校。
00877	Esta mesa es de madera.	这张桌子是木的。 / 这张桌子是木头做的。
00878	Dos huevos fritos y un café, por favor.	两份前鸡蛋和一杯咖啡吧。
00879	Muy bien, gracias.	很好，谢谢。
00880	Se necesita camarero.	需要跑堂。 / 需要服务员。 / 需要服务生。
00881	Estamos cenando afuera.	我们在外面吃晚餐。
00882	Podemos seguir jugando, con tal de que no hagamos demasiado ruido.	我们可以继续玩，别吵到别人就行了。
00883	Nos divertimos mucho anoche.	我们昨晚玩得很开心。
00884	Tenemos veinticuatro sillas en este clase.	在这间教室里有二十四张椅子。
00885	Nosotros estudiamos árabe.	我们学阿拉伯语。
00886	Estudiamos chino.	我们学习中文。
00887	No pudimos comprar entradas, así que no fuimos al concierto.	因为我们没买到票，所以我们没去音乐会。
00888	Comenzamos a comprender mejor.	我们渐渐明白了。
00889	Estamos abiertos mañana.	我们明天开门。
00890	Tenemos calor.	我们热了。
00891	¡Bien hecho!	做得好！
00892	¡Qué pena!	太可惜了！
00893	¿Qué compraste?	你买了什么？
00894	¿Qué coméis en vuestro país?	在你们国家吃什么？
00895	¿Qué te gusta hacer?	你喜欢做什么？
00896	¿Qué necesitas?	你需要什么?
00897	¿Qué quiere decir esto?	这是什么意思？
00898	¿De qué está hecho?	这是什么做的？
00899	¿Quién es esta chica?	这个女孩是谁？
00900	Intento dormir.	我试着睡觉。
00901	¿No estás cansado?	你不累吗？
00902	Mi amigo estudia coreano.	我的朋友在学韩语。
00903	Voy a la escuela.	我去学校。
00904	Siempre estoy hambriento.	我总是饿了。
00905	Estoy viendo la televisión.	我正在看电视。
00906	A Mary le gusta ver la televisión.	玛丽喜欢看电视。
00907	No sé cómo llegar allí.	我不知道怎么去那儿。
00908	Yo también tengo 17 años.	我也是17岁。
00909	Ella tiene los ojos azules.	她有蓝色的眼睛。 / 她有双蓝眼睛。
00910	Hay un teléfono en mi cuarto.	我的房里有部电话。
00911	Él no tiene hijos.	他没有孩子。
00912	Hola, soy Nancy.	你好，我叫 Nancy。
00913	¡Hola mundo!	你好，世界！
00914	Tus zapatos están aquí.	你的鞋在这儿。
00915	No tenemos clase los miércoles por la tarde.	我们周三下午没课。
00916	¡Qué guapa es tu hermana!	你妹妹多漂亮啊！
00917	Voy a escribir una carta.	我要写一封信。
00918	El ordenador es nuevo.	电脑是新的。
00919	¿Cómo te atreves a hablarme así?	你竟敢这样和我说话？
00920	¿Cuándo nació ella?	她什么时候生的？
00921	No desesperes, todavía no está todo perdido.	不要失望，没有全丢。
00922	Los árboles son verdes.	树是绿的。
00923	No es un gato. Es un perro.	那不是猫。那是狗。
00924	¿Por qué soy el único del que se quejan? Ellos sólo quieren que yo sirva de ejemplo y me están usando como chivo expiatorio.	为什么我是他们唯一抱怨的人? 他们就这样拿我作例子, 利用我当代罪羔羊。
00925	Puedes estudiar aquí.	你可以在这里学习。
00926	Cuando yo tenía tu edad, Plutón era un planeta.	当我在你这个年纪时，冥王星是行星。
00927	Soy hijo único.	我是独生子。
00928	Voy a comprar algunos materiales hoy.	今天我要去买些材料。
00929	¿Cuándo es tu cumpleaños?	你的生日是几月几号？
00930	Estoy triste.	我很难过。
00931	A mí me gustan los perros, pero a mi hermana le gustan los gatos.	我喜欢狗，但我姊喜欢猫。
00932	A mis hijos les encantan los animales.	我儿子们很喜欢动物。
00933	Sí.	是的。
00934	Él conoce a mucha gente.	他认识很多人。
00935	Aquella casa es mía.	那栋房子是我的。
00936	Aquella casa es grande.	那栋房子很大。
00937	Nadie lo sabrá.	没有人会知道。
00938	¿Qué ha pasado?	发生了什么？
00939	John vive en Nueva York.	约翰住在纽约。
00940	Cuando usamos esperanto, estamos al mismo nivel, por lo menos, lingüístico.	我和他用世界语沟通，觉得最少从语言的观点来看，我和他的程度是差不多的。
00941	Empezabas a aprender el esperanto.	你开始学世界语了。
00942	Todavía llueve.	还在下雨。
00943	La Torre Eiffel está en la misma ciudad que el Museo del Louvre.	埃菲尔铁塔和卢浮宫在同一座城市。
00944	Guus Hiddink es holandés.	Guus Hiddink是荷兰人。
00945	Mi hermana tiene un bonito piano.	我姐妹有一个漂亮的钢琴。
00946	Ellos me llaman Bob.	他们叫我鲍勃。
00947	Tomemos un taxi.	我们坐出租车吧
00948	La precisión es importante en aritmética.	精确性在数学中很重要。
00949	Él ha llegado a Tokio ayer.	他昨天到了东京。
00950	¿Puedo hacerte una pregunta personal?	我可以问你一个私人问题吗 ?
00951	¿Dónde está mi libro?	我的书在哪里？ / 我的书在哪？
00952	¿Cuándo vas a casa?	什么时候回家？
00953	¿Dónde está la estación de tren más cercana?	最近的火车站在哪里？
00954	Quería comprar aspirina.	我想买阿司匹林。
00955	No sabía que él bebiera tanto.	我不知道他喝那么多酒。
00956	¿Dónde está su casa?	他的家在哪儿?
00957	Tu bicicleta es mejor que la mía.	你的自行车比我的好。 / 你的自行车比我好。
00958	Quiero aprender chino el año que viene.	我明年想学汉语. / 我明年想学中文。 / 我明年想学汉语。 / 我明年想学普通话。
00959	Hace mucho calor aquí.	这里非常热。 / 这里很热。
00960	¿Mil yenes son suficiente?	1000日元够不够？
00961	Esta foto fue tomada en Nara.	这张照片是在奈良市拍的.
00962	Es muy tarde ahora.	现在太迟了。
00963	Ya pasó lo peor.	最坏的已经过去了。
00964	No tengo computadora en casa.	我家没有电脑。
00965	No hay sal.	没有盐。
00966	Las armas no matan gente. La gente mata gente.	枪不会杀人。人才会杀人。
00967	No me gusta el café.	我不喜欢咖啡。
00968	No lo he visto por años.	我有些年没见过他了。
00969	Ayer el despertador no sonó y Kurt no se despertó.	昨天闹钟没响，Kurt也就没醒过来。
00970	Nancy parece cansada.	Nancy看上去很累。
00971	¡Cuídate, y diviértete!	你自己小心，玩得开心点！
00972	Prefiero ser pobre a ser rico.	我更愿意贫穷而不是富裕。
00973	Ayer fui a Disneyland.	昨天我到迪士尼乐园。 / 昨天我去了迪士尼乐园。
00974	¡Es una buena idea!	真是个好主意！
00975	Tom es el capitán de este equipo de béisbol.	汤姆是这个棒球队的队长。
00976	Él parece rico.	他看起来很有钱。
00977	¿Tienes dos ordenadores?	你是不是有两台电脑？ / 你有两台电脑吗？
00978	Pekín es la capital de China.	北京是中国的首都。
00979	Quiero una taza de té.	我想要一杯茶。
00980	Ella es muy guapa.	她十分漂亮。
00981	Ella es guapísima.	她十分漂亮。
00982	En estos momentos ella está muy ocupada, no puede hablar contigo.	她现在很忙，不能和你谈话。
00983	Hay una naranja sobre la mesa.	桌上有一只橙子。
00984	Japón es un bonito país.	日本是个美丽的国家。
00985	Él parecía preocupado por su salud.	他看起来很担心自己的健康。
00986	Estoy un poco cansado.	我有点累。
00987	Mi mujer está intentando dormir.	我的妻子在试图睡觉。
00988	Un tigre se ha escapado del zoo.	一只老虎逃出了动物园。
00989	Esta tarde tengo dos horas de clase de inglés y dos horas de clase de chino.	今天下午我有两个小时的英语课和两个小时的汉语课。
00990	El profesor me recomendó leer a Shakespeare.	老师建议我读莎士比亚。
00991	Sé jugar al tenis.	我会打网球。
00992	Cuando ella era pequeña cantaba bien.	她小时候唱歌唱得很好。
00993	Volveré.	我会回来的。
00994	¿Cuánto cuesta este sofá?	这个沙发多少钱?
00995	Te echo mucho de menos.	我非常想你。
00996	¿Puedes enseñarme a robar?	你能教我偷东西吗?
00997	Me la encontré de camino a la escuela.	我在上学的路上遇见了她。
00998	Yo la quiero y ella me quiere.	我爱她，她也爱我。
00999	Estoy bien, gracias.	我很好，谢谢。
01000	Él no vive en mi barrio.	他跟我不住在一个小区。
01001	Él es mi hermano.	他是我兄弟。
01002	Es mi hermano.	他是我兄弟。
01003	Volveré en seguida.	我很快就会回来。
01004	Yo le llamo Mike.	我叫他麦克。 / 我叫他迈克。
01005	Él me hizo dos preguntas.	他问了我两个问题。
01006	China es mucho más grande que Japón.	中国比日本大得多。
01007	¿Has apagado la luz del salón?	你关了客厅的灯了吗？
01008	El número de automóviles circulando en la ciudad se ha incrementado.	城市里的机动车数量增加了。
01009	Somos estudiantes.	我们是学生。
01010	Ella se casó con un hombre rico.	她嫁给了一个有钱人。
01011	Nací y crecí en Tokio.	我在东京出生长大。
01012	John ha engordado mucho últimamente.	约翰最近胖了很多。
01013	No estoy de acuerdo contigo.	我无法同意你的观点。
01014	Graham Greene es mi escritor favorito.	格雷厄姆格林是我最喜欢的作家。
01015	Muchos de los obreros murieron de hambre.	许多工人死于饥饿。
01016	Este escándalo le ha costado su reputación.	丑闻让他付出了失去声誉的代价。
01017	Ichiro irá a Nagoya por primera vez.	Ichiro第一次要去名古屋。
01018	En Londres hay muchos parques bonitos.	伦敦有很多漂亮的公园。
01019	¿Cuánto cuesta esta radio?	这台收音机多少钱？
01020	Se dice que Ann es su líder.	据说，安是他们的领导。
01021	El fuego es muy peligroso.	火非常危险。
01022	¿Quieres beber té o café?	你想喝茶还是喝咖啡？
01023	Me gusta este perro.	我喜欢这只狗。
01024	Parece un huevo.	这看上去像个蛋。
01025	Por favor, sígame.	请跟我来。
01026	Eres más alto que yo.	你比我高。
01027	¿Te has perdido?	你迷路了吗？
01028	Puede que usted no lo encuentre.	您可能找不到。
01029	Ya he visto esta película.	我已经看过这部电影了。
01030	Te quiero mucho.	我很爱你。 / 我非常爱你。
01031	Yo no vi nada.	我甚么都没见到。
01032	Ella nos gusta a todos.	我们都喜欢她。
01033	Tenemos cinco tipos de kebab.	我们有五种烤肉串。
01034	Últimamente estoy muy ocupado.	我最近很忙。
01035	Hasta mañana.	明天见。
01036	Él murió ayer.	他昨天死了。 / 他昨天去世了。
01037	¡No quiero volver a verte!	我不想再见到你！
01038	Me tomé dos tazas de café.	我喝了两杯咖啡。
01039	¿Puedes cantar esta canción?	你会唱这首歌吗？
01040	No está tan lejos.	不是那么远。
01041	Picasso pintó este cuadro en 1950.	毕加索在1950年画了这幅画。
01042	Él le da todo lo que pide.	她想要甚么，他就给她甚么。
01043	Parece que hoy estás muy contento.	你今天似乎很高兴。
01044	Lamento llegar tarde.	对不起我来晚了。
01045	Estoy demasiado ocupado para ir.	我太忙了不能去。
01046	Volveré en unos minutos.	我几分钟后回来。
01047	Me gustaría ir a Londres.	我想要去伦敦。
01048	Sólo estoy mirando.	我只是随便看看。
01049	¿Cuántas manzanas quieres?	你要几个苹果？
01050	Soy traductor.	我是个翻译。
01051	Mary nada igual de rápido que Jack.	Mary游得和Jack一样快。
01052	¿Necesitas nuestra ayuda?	你需要我们的帮助吗？
01053	Mi corazón dejó de latir.	我的心脏停止了跳动。
01054	¿Has venido aquí sola?	你是一个人来这儿的吗？
01055	Ésa es la oficina en la que trabaja.	那是他工作的办公室。
01056	Me temo que va a llover.	我怕会下雨。
01057	Crucemos la calle.	我们过马路吧。 / 我们过街吧。
01058	No me gusta el verano.	我不喜欢夏天。
01059	Él teme equivocarse.	他很怕出错。
01060	Me senté a su lado.	我坐在他旁边。
01061	Él está leyendo un libro.	他在看书。
01062	¿De quién es esta guitarra?	这把吉他是谁的？
01063	¿Qué es el amor?	爱是什么？
01064	Tu cuenta esta vacía.	你的账户空了。
01065	La película duró 2 horas.	这部电影放了两小时。
01066	¿A qué hora sale el primer tren?	第一班火车什么时候出发？
01067	Me llamo Andrea.	我叫Andrea。
01068	Ayer fui allí.	我昨天去那儿了。
01069	Hoy he visto una estrella.	今天我看见了一颗星。
01070	Soy yo.	是我。
01071	¿Cuándo empieza?	什么时候开始？
01072	La televisión no funciona.	电视坏了。 / 电视机坏了。
01073	Estos perros son grandes.	这些狗很大。
01074	Enciende la luz, por favor.	请开灯。
01075	Él ya es un hombre.	他已经是个男人了。
01076	Firmé el documento.	我签署了文件。 / 我签了文件。
01077	Mi hermana está casada.	我姊姊结婚了。
01078	Mi madre está ocupada preparando la cena.	妈妈正在忙著做晚饭。
01079	Él tiene que hablar inglés.	他必须说英文。
01080	He perdido mi llave.	我丢了我的钥匙。
01081	¡Empecemos!	我们开始吧！
01082	Su hijo tiene ocho años.	他的儿子今年八岁。
01083	Él ha escrito dos libros.	他写了两本书。
01084	Betty la mató.	贝蒂杀了她。
01085	Betty lo mató.	贝蒂杀了他。 / Betty杀了他。
01086	¿Por qué no?	为什么不？
01087	Es de Francia.	她是法国的。
01088	En ese momento estaba viendo la tele.	那时我正在看电视。
01089	Ese puente no es largo.	那座桥不长。
01090	Él la quiere.	他爱她。
01091	Ella habla diez lenguas.	她会十门语言。
01092	Él se suicidó.	他自杀了。
01093	¿Y nadie te ayudó?	那没人帮你吗？
01094	Ella irá a Francia la semana próxima.	她下周要去法国。
01095	Ahora no tengo ganas de salir.	我现在不想出去。
01096	¿Ella irá a los Estados Unidos el año próximo?	她明年会去美国吗?
01097	Soy de Zambia.	我来自赞比亚。
01098	La curiosidad mató al gato.	好奇害死猫。
01099	Vivo en Milán.	我住在米兰。
01100	No puedo ir, y tampoco quiero.	我去不了，也不想去。
01101	¿No son ingleses?	他们不是英国人吗？
01102	¿Dónde nació Tom?	Tom在哪里出生的？
01103	A él le gusta el jazz y a mí también.	他喜欢爵士乐，我也是。
01104	¿Hay azúcar?	有没有糖？
01105	Él es su amigo.	他是他朋友。
01106	¿Ellos vivían aquí?	他们住在这里吗？ / 他们从前住这吗？
01107	No hagas preguntas tan difíciles.	别问这么难的问题。
01108	Él siempre llega tarde a la escuela.	他上学一直迟到。
01109	Veo la televisión.	我看电视。
01110	Su tía tiene tres gatos.	他的阿姨有三只猫。
01111	¿Cuánto mides?	你多高？ / 你有多高？
01112	Ella no parece feliz.	她看起来不幸福。
01113	"¿Qué hora es?" "Son las diez y media."	"几点了?""10点半了。"
01114	¿Cómo serían nuestras vidas sin electricidad?	如果没有电，那我们生活会怎样?
01115	¿Qué necesita?	您需要什么？
01116	¿Alguna vez has comido un pastel de plátano?	你吃过香蕉派吗？
01117	Él me ha comprado un nuevo diccionario.	他买给我一本新字典。
01118	La historia se repite.	历史自会重演。
01119	Ésa es la cámara de fotos de mi hermana.	那是我妹妹的照相机。
01120	Nosotros estudiamos música.	我们学习音乐。
01121	Tenemos suficiente tiempo.	我们来得及。
01122	Las naranjas contienen mucha vitamina C.	柳丁含有大量的维生素 C。 / 柳橙富含维他命 C。
01123	Lo sé todo.	我什么都知道。 / 我都知道了。
01124	Nos reunimos aquí una vez por semana.	我们每周在这儿聚一次。
01125	¿Tienes dos libros?	你有两本书吗？
01126	Su bicicleta es azul.	他的自行车是蓝色的。
01127	Últimamente estoy muy ocupada.	我最近忙得很。 / 我最近很忙。
01128	¿Qué quieres desayunar?	你早饭想吃什么?
01129	¿Qué quieres tomar para desayunar?	你早饭想吃什么?
01130	Tienen dos hijos y una hija.	他们有两个儿子和一个女儿。
01131	Ayer no estábamos en casa.	我们昨天不在家。
01132	Soy un buen cocinero.	我是个好厨师。
01133	Tengo un hermano.	我有个弟弟。
01134	Ellos se están lavando las manos.	他们正在洗手。
01135	¿Ventana o pasillo?	窗户还是走廊？
01136	Mi hermana es más baja que tú.	我妹妹比你矮。
01137	Escuché, pero no oí nada.	我听了，但什么也没听到。
01138	Lo has hecho muy bien.	你干得很好。
01139	Esto es un mapa.	这是一幅地图。
01140	El invierno es la estación más fría del año.	冬天是一年之中最冷的季节。
01141	La religión es el opio del pueblo.	宗教是人民的鸦片。
01142	Nuestro trabajo está casi terminado.	我们的工作快完成了。
01143	Ayer hacía calor.	昨天的天气很热。 / 昨天很热。
01144	¿Tienes una cámara?	你有照相机吗？
01145	No hable tan rápido, por favor.	请不要说得那么快。
01146	Ann es una niña pequeña.	Ann 是一个小女孩。
01147	Necesitamos dinero.	我们需要钱。
01148	Mi tío me dio un regalo.	我叔叔给了我一份礼物。
01149	Ella me dio varios libros.	她给了我几本书。
01150	Me llamo Farshad.	我的名字是法尔撒特。
01151	¿Quién corre más rápido, Yumi o Keiko?	谁跑得更快，Yumi还是Keiko？
01152	Papá siempre le está animando.	爸爸一直都在鼓励他。
01153	¡Déjalo!	放下！
01154	Hoy no he comido.	我今天没吃午餐。
01155	Vengo de Brasil.	我来自巴西。
01156	Tatoeba: únete al lado oscuro. Tenemos galletas de chocolate.	Tatoeba:加入黑暗的一面。我们有巧克力饼干。 / Tatoeba：加入黑暗的一面。我们有巧克力曲奇饼。
01157	En Tatoeba siempre tienes que escuchar a los miembros con más experiencia. Te dirán lo que no se puede hacer y por qué. Entonces hazlo.	在Tatoeba，你必须总是倾听资深成员。他们会告诉你什么不能做，以及为什么。然后你去做。
01158	Tatoeba: Donde las oraciones son siempre oraciones, menos cuando no lo son.	Tatoeba:句子永远是句子，除非他们不是。
01159	El mundo es un libro, y aquellos que no viajan leen sólo una página.	世界是本书，不旅游的人只看了一页。
01160	Me baño todos los días.	我每天都洗个澡。
01161	Ken está ocupado esta tarde.	Ken今天下午很忙。
01162	¿En qué estás pensando?	你正在想什么？
01163	Estás cansado, ¿verdad?	你累了，不是吗？
01164	Tienes que irte.	你们得走了。
01165	¿Qué te gusta?	你喜欢什么？
01166	Nunca estarás solo.	你永远不会孤身一人的。
01167	Nunca estarás sola.	你永远不会孤身一人的。
01168	Eres muy valiente.	你非常勇敢。
01169	Pareces muy cansado.	你看上去非常累。
01170	¿Lo has terminado?	你做完了吗?
01171	¿Quién es tu profesor?	谁是你老师？
01172	No puedo hacerlo.	我无法做到这一点。
01173	Estoy muerto de cansancio.	累死我了。
01174	Estoy muerta de cansancio.	累死我了。
01175	Soy japonés, pero no vivo en Japón.	我是日本人，但不住在日本。
01176	Mi idioma materno es el español.	我的母语是西班牙语。
01177	Mi lengua materna es el español.	我的母语是西班牙语。
01178	El dragón es una criatura imaginaria.	龙是人幻想出来的生物。
01179	Las desgracias nunca vienen solas.	祸不单行。
01180	Es la oveja negra de la familia.	他是家族中的异类。
01181	Milan Kundera es mi escritor favorito.	米兰·昆德拉是我最喜欢的作家。
01182	Mi número de teléfono es 789.	我的电话号码是789。
01183	¿Cuántos chicos hay en esta clase?	这个班有多少男生？
01184	Ayer fui al zoo.	我昨天去了动物园。
01185	La auto-ayuda es la mejor ayuda.	自助是最好的帮助。
01186	¡Yo también quiero saber!	我也想知道。
01187	Ayúdame.	帮我一下。
01188	John hizo una estantería.	琼做了一个架子。
01189	No me gusta esta chaqueta.	我不喜欢那件夹克。
01190	"¿Quién es esa chica?" "Es Keiko."	"那个女孩是谁？" "那是惠子。"
01191	¿Dónde estamos?	我们在哪儿？
01192	Buenos días, Mike.	早安，迈克。
01193	Voy a ir a París en otoño.	我秋天要去巴黎。
01194	Ella le pidió que abriera la ventana.	她要求他打开窗户。
01195	No bebas nada de alcohol.	不要喝酒。
01196	No bebáis nada de alcohol.	不要喝酒。
01197	Mi padre sólo tiene quince años.	我爸爸只有十五岁。
01198	Si mañana hace buen tiempo iremos de picnic.	如果明天天气好，我们就去野餐。
01199	Ella va al colegio a pie.	她走路去上学。
01200	Pídele a tu padre que te ayude.	请你父亲帮你。
01201	Todos se rieron de mí.	大家都笑我。
01202	Ella se puso roja.	她脸红了。
01203	Es una pérdida de tiempo y de dinero.	这是在浪费时间和金钱。
01204	Vamos al colegio a aprender.	我们去学校是为了学习。
01205	A menudo jugaba al béisbol cuando era joven.	我年轻的时候常常去打棒球。
01206	Carl me enseñó la medalla de oro.	Carl 给我看了那金牌。
01207	No me molestes cuando estoy estudiando.	我学习的时候不要打扰我。
01208	Nadie está trabajando. Todos están viendo la Copa del Mundo.	谁也不工作。大家在看世界杯。
01209	Puedes ir allí en barco.	你可以坐船去那。
01210	Lloramos cuando estamos muy tristes.	我们非常难过的时候就会哭。
01211	¿Cuánto tiempo has estado esperando?	你等了多久?
01212	Ayer él no fue a la escuela.	他昨天没来上学。
01213	El 15 de marzo será mi último día de escuela.	3月15日将是我最后一天上学的日子。
01214	Mamá, ¿dónde está mi pañuelo?	妈妈，我的手帕在哪里？
01215	Éste es el mejor restaurante que conozco.	这是我知道的最好的餐馆。
01216	Él es mi padre.	他是我父亲。
01217	"¿Te gustan las serpientes?" "Claro que no."	“你喜欢蛇吗？”“当然不喜欢。”
01218	Ése es mi gato.	那是我的猫。
01219	Es tu libro.	它是你的书。
01220	Ellos se sentaron al lado del fuego.	他们在篝火旁坐下。
01221	Ese autor italiano no es muy conocido en Japón.	那个意大利作家在日本不太出名。
01222	Estoy escribiendo una carta.	我正在写一封信。
01223	Mi deporte favorito es el fútbol.	足球是我最喜欢的运动。
01224	Ella no es nada egoísta.	她并不自私。
01225	Yo querría ir a Francia.	我想要去法国。
01226	No me gustan las novelas sin héroes.	我不喜欢没有英雄的小说。
01227	Tengo que ir a comprar.	我必须去买东西。
01228	Corro todos los días.	我每天跑步。
01229	Hay una manzana sobre la mesa.	桌上有个苹果。
01230	Él no es estadounidense.	他不是美国人。
01231	Me gusta el tenis.	我喜欢网球运动。 / 我喜欢网球。
01232	¿De quién es esta bicicleta?	这辆自行车是谁的？
01233	Él escribió una carta.	他写了一封信。
01234	¿Ya has comido?	吃过了没？
01235	Hola, soy Sepideh.	你好，我是塞皮德。
01236	Tienes dos libros.	你有两本书。
01237	Quiero ir contigo.	我想和你一起去。 / 我想要和你一起去
01238	Grace todavía no ha venido.	葛蕾丝还没有来。
01239	¿Y tú?	你呢？
01240	Me haces feliz.	你让我幸福。
01241	Me casé hace 8 años.	我8年前就结婚了。
01242	Estudio inglés todos los días.	我每天学英语。
01243	Ella está enfadada conmigo.	她跟我生气了。
01244	Ésta es la casa que construyó Jack.	这是杰克建造的房子。
01245	Todos los animales son iguales, pero algunos son más iguales que otros.	所有的动物都是平等的，但是有的动物比别的动物更平等。
01246	Soy gay.	我是同志。
01247	Un hombre feo llamó a mi puerta.	一个丑男人敲了我的门。
01248	No tengo mucho tiempo.	我时间不多。
01249	Él es un novelista y un poeta.	他是一位小说家和诗人。
01250	Él es novelista y poeta.	他是一位小说家和诗人。
01251	Él se emborrachó a base de cerveza.	他喝啤酒喝醉了。
01252	Tengo un libro.	我有一本书。
01253	Él estudia chino.	他学习汉语。
01254	No está lejos de aquí.	离这里不远。
01255	Buenos días a todos.	大家早上好。
01256	¿Cuánto cuesta un kilo de plátanos?	一公斤香蕉多少钱? / 香蕉多少钱一公斤？
01257	Ella me conoce.	她认识我。
01258	Él murió en la guerra.	他在战争中牺牲了。 / 他死在了战场上。
01259	Visité a Dan.	我拜访了Dan。
01260	¿Tienes este nuevo libro?	你有这本新书吗？
01261	Ella gritó cuando vio la serpiente.	她看见一条蛇的时候，叫了起来。
01262	No respondí a tu carta porque estaba muy ocupado.	我是因为太忙，所以才没有回信给你的。
01263	¡Buenas noches!	晚上好。 / 晚安！
01264	Es feliz.	他很高兴。
01265	Ésa es la casa donde nací.	那房子是我出生的地方。
01266	Ella se despertó.	她醒了。
01267	Si quieres, puedes ir.	如果你要你可以去。
01268	Vivo en Japón.	我在日本居住。
01269	¿Tienes coche?	你有车吗？
01270	Esperé a mi amigo durante media hora, pero no apareció.	我等了我朋友半个小时，但是他还是没出现。
01271	Yo fumaba cuando era joven.	我在年轻的时候抽烟。
01272	Hoy la temperatura subió hasta 30 grados centígrados.	今天的气温上升到了30摄氏度。
01273	Corro.	我跑。
01274	Mi amigo George va a venir a Japón este verano.	我朋友George今年夏天要来日本。
01275	Como estoy enfermo, no iré con vosotros.	我病了，那我就不跟你们一起了。
01276	¿Mamá está regañando al caballo?	妈妈骂马吗？
01277	Todavía no ha respondido a mi carta.	他还没回我的信。
01278	La semana pasada ella dio a luz a una hermosa niña.	上周她生了个漂亮的女孩。
01279	Ojalá tuviera mucho dinero.	我希望我有很多钱。
